date,time,open,high,low,close,volume
2026-02-17,09:54:00,147.99,148.25,147.1,148.25,2500
2026-02-17,09:57:00,148.25,148.25,147.01,147.98,217
2026-02-18,03:45:00,149.28,149.28,148.1,148.1,631
2026-02-18,03:48:00,148.1,151.8,148.1,150.34,834
2026-02-18,03:51:00,149.91,150.3,149.85,150.3,15
2026-02-18,03:54:00,150.3,150.3,149.71,150.24,157
2026-02-18,03:57:00,150.24,150.24,150.24,150.24,0
2026-02-18,04:00:00,150.24,150.24,150.24,150.24,0
2026-02-18,04:03:00,150.2,151,150.17,151,1853
2026-02-18,04:06:00,151,151.39,150.69,151.39,1078
2026-02-18,04:09:00,151.39,152.74,151.03,152.34,2226
2026-02-18,04:12:00,152.34,152.77,151.2,152.77,1053
2026-02-18,04:15:00,153.12,153.98,153,153.49,2265
2026-02-18,04:18:00,153.49,153.49,153,153.21,1794
2026-02-18,04:21:00,153.21,153.6,153.21,153.4,1127
2026-02-18,04:24:00,153.4,153.4,153.28,153.28,200
2026-02-18,04:27:00,153.08,153.09,153.08,153.09,275
2026-02-18,04:30:00,153.09,154,152.83,153.02,3378
2026-02-18,04:33:00,153.55,158.85,153.55,158,3712
2026-02-18,04:36:00,158.85,161.2,158.4,161.2,5413
2026-02-18,04:39:00,160,162.41,160,162.41,5581
2026-02-18,04:42:00,162.41,162.41,162.41,162.41,175
2026-02-18,04:45:00,162.41,162.41,162.41,162.41,100
2026-02-18,04:48:00,162.41,162.41,162.41,162.41,210
2026-02-18,04:51:00,162.41,162.41,162.41,162.41,10
2026-02-18,04:54:00,162.41,162.41,162.41,162.41,1509
2026-02-18,04:57:00,162.41,162.41,162.41,162.41,10
2026-02-18,05:00:00,162.41,162.41,162.41,162.41,0
2026-02-18,05:03:00,162.41,162.41,162.41,162.41,5
2026-02-18,05:06:00,162.41,162.41,162.41,162.41,0
2026-02-18,05:09:00,162.41,162.41,162.41,162.41,0
2026-02-18,05:12:00,162.41,162.41,162.41,162.41,0
2026-02-18,05:15:00,162.41,162.41,162.41,162.41,0
